ga.dateHourMinute;ga.sessionDurationBucket;ga.browser.encoded;ga.operatingSystem.encoded;ga.operatingSystemVersion.encoded;ga.language.encoded;ga.DeviceInfo.encoded;Unique.code;ga.sessionsWithEvent;Success
201804051634;843;A7;B8;C2;D77;E359;A7B8C2D77E359;0;TRUE
201804051636;1456;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804051646;1;A6;B8;C2;D77;E359;A6B8C2D77E359;1;FALSE
201804051655;479;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804051655;561;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804051700;479;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804051703;479;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804051703;561;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804051710;3;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804051717;238;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201804051717;431;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804051719;238;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804051720;238;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804051728;446;A7;B8;C2;D53;E359;A7B8C2D53E359;1;TRUE
201804051729;446;A7;B8;C2;D53;E359;A7B8C2D53E359;0;TRUE
201804051732;1235;A5;B8;C2;D77;E359;A5B8C2D77E359;1;FALSE
201804051732;446;A7;B8;C2;D53;E359;A7B8C2D53E359;0;TRUE
201804051733;446;A7;B8;C2;D53;E359;A7B8C2D53E359;0;TRUE
201804051734;1235;A5;B8;C2;D77;E359;A5B8C2D77E359;0;FALSE
201804051734;446;A7;B8;C2;D53;E359;A7B8C2D53E359;0;TRUE
201804051735;446;A7;B8;C2;D53;E359;A7B8C2D53E359;0;TRUE
201804051736;49;A6;B8;C2;D77;E359;A6B8C2D77E359;1;FALSE
201804051737;1235;A5;B8;C2;D77;E359;A5B8C2D77E359;0;FALSE
201804051737;49;A6;B8;C2;D77;E359;A6B8C2D77E359;0;FALSE
201804051743;49;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201804051744;49;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804051746;216;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804051750;2;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804051750;164;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201804051751;1235;A5;B8;C2;D77;E359;A5B8C2D77E359;0;FALSE
201804051751;164;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804051752;1235;A5;B8;C2;D77;E359;A5B8C2D77E359;0;FALSE
201804051752;164;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804051757;124;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201804051758;124;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804051759;124;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804051801;141;A6;B8;C2;D77;E359;A6B8C2D77E359;0;FALSE
201804051802;141;A6;B8;C2;D77;E359;A6B8C2D77E359;0;FALSE
201804051804;2;A5;B8;C2;D31;E359;A5B8C2D31E359;1;FALSE
201804051806;856;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804051807;856;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804051808;159;A6;B8;C2;D54;E359;A6B8C2D54E359;1;TRUE
201804051809;159;A6;B8;C2;D54;E359;A6B8C2D54E359;0;TRUE
201804051811;401;A4;B8;C50;D77;E359;A4B8C50D77E359;1;FALSE
201804051811;159;A6;B8;C2;D54;E359;A6B8C2D54E359;0;TRUE
201804051812;856;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804051813;856;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804051815;856;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804051817;856;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804051823;714;A6;B8;C2;D77;E359;A6B8C2D77E359;1;FALSE
201804051826;199;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804051829;199;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804051908;83;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804051914;1;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804051924;123;A4;B8;C50;D77;E359;A4B8C50D77E359;0;FALSE
201804051937;229;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804051938;229;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804051938;92;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804051939;229;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804051940;229;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804051954;52;A5;B8;C2;D77;E359;A5B8C2D77E359;1;TRUE
201804051955;52;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804052001;1;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804052004;45;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201804052026;3;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804052053;139;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804052055;139;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804052100;1;A4;B8;C43;D77;E359;A4B8C43D77E359;1;FALSE
201804052112;235;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804052130;148;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201804052131;148;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804052132;148;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804052133;148;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804052139;126;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201804052140;126;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804052141;126;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804052239;465;A4;B8;C43;D77;E359;A4B8C43D77E359;1;FALSE
201804052240;465;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201804052246;465;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201804052344;86;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804052345;85;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804052346;85;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804060001;1641;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804060002;1641;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804060010;430;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804060011;430;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804060028;1641;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804060029;1641;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804060227;152;A4;B8;C43;D31;E359;A4B8C43D31E359;1;FALSE
201804060229;152;A4;B8;C43;D31;E359;A4B8C43D31E359;0;FALSE
201804060250;336;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804060251;336;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804060254;336;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804060631;15;A4;B8;C50;D54;E359;A4B8C50D54E359;0;FALSE
201804060733;293;A6;B8;C2;D77;E359;A6B8C2D77E359;1;FALSE
201804060738;293;A6;B8;C2;D77;E359;A6B8C2D77E359;0;FALSE
201804060754;37;A7;B8;C43;D77;E359;A7B8C43D77E359;1;FALSE
201804060801;327;A4;B8;C50;D77;E359;A4B8C50D77E359;0;FALSE
201804060804;327;A4;B8;C50;D77;E359;A4B8C50D77E359;0;FALSE
201804060805;24;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804060805;4;A6;B8;C78;D77;E359;A6B8C78D77E359;1;FALSE
201804060806;409;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804060809;409;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804060812;409;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804060813;409;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804060816;150;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804060816;91;A4;B8;C2;D25;E359;A4B8C2D25E359;1;FALSE
201804060817;55;A10;B8;C2;D77;E359;A10B8C2D77E359;1;FALSE
201804060818;55;A10;B8;C2;D77;E359;A10B8C2D77E359;0;FALSE
201804060818;91;A4;B8;C2;D25;E359;A4B8C2D25E359;0;FALSE
201804060828;12;A5;B8;C2;D77;E359;A5B8C2D77E359;0;FALSE
201804060850;3;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804060900;2;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804060908;110;A4;B8;C43;D77;E359;A4B8C43D77E359;1;TRUE
201804060909;110;A4;B8;C43;D77;E359;A4B8C43D77E359;0;TRUE
201804060915;146;A4;B8;C50;D54;E359;A4B8C50D54E359;1;FALSE
201804060918;146;A4;B8;C50;D54;E359;A4B8C50D54E359;0;FALSE
201804060921;59;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804060922;59;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804060934;2;A5;B8;C2;D53;E359;A5B8C2D53E359;1;FALSE
201804060944;8;A4;B8;C43;D77;E359;A4B8C43D77E359;1;FALSE
201804060950;39;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061006;12;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061014;1562;A5;B8;C2;D77;E359;A5B8C2D77E359;0;FALSE
201804061015;1;A4;B8;C43;D31;E359;A4B8C43D31E359;1;FALSE
201804061029;375;A6;B8;C2;D54;E359;A6B8C2D54E359;1;FALSE
201804061030;1562;A5;B8;C2;D77;E359;A5B8C2D77E359;0;FALSE
201804061030;375;A6;B8;C2;D54;E359;A6B8C2D54E359;0;FALSE
201804061031;1562;A5;B8;C2;D77;E359;A5B8C2D77E359;0;FALSE
201804061031;375;A6;B8;C2;D54;E359;A6B8C2D54E359;0;FALSE
201804061035;375;A6;B8;C2;D54;E359;A6B8C2D54E359;0;FALSE
201804061043;2;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061051;85;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201804061052;1;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061052;172;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804061052;85;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061053;48;A6;B8;C2;D77;E359;A6B8C2D77E359;1;FALSE
201804061053;172;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061053;85;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061054;48;A6;B8;C2;D77;E359;A6B8C2D77E359;0;FALSE
201804061054;172;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061055;172;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061057;396;A7;B8;C2;D61;E359;A7B8C2D61E359;1;FALSE
201804061057;924;A4;B8;C43;D77;E359;A4B8C43D77E359;0;TRUE
201804061103;396;A7;B8;C2;D61;E359;A7B8C2D61E359;0;FALSE
201804061104;180;A6;B8;C43;D77;E359;A6B8C43D77E359;1;TRUE
201804061106;180;A6;B8;C43;D77;E359;A6B8C43D77E359;0;TRUE
201804061110;924;A4;B8;C43;D77;E359;A4B8C43D77E359;0;TRUE
201804061111;924;A4;B8;C43;D77;E359;A4B8C43D77E359;0;TRUE
201804061130;1;A4;B8;C50;D77;E359;A4B8C50D77E359;1;FALSE
201804061130;294;A6;B8;C50;D77;E359;A6B8C50D77E359;1;FALSE
201804061131;87;A6;B8;C50;D77;E359;A6B8C50D77E359;1;FALSE
201804061135;294;A6;B8;C50;D77;E359;A6B8C50D77E359;0;FALSE
201804061141;142;A7;B8;C2;D13;E359;A7B8C2D13E359;0;TRUE
201804061142;1;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061142;142;A7;B8;C2;D13;E359;A7B8C2D13E359;0;TRUE
201804061153;1;A4;B8;C43;D54;E359;A4B8C43D54E359;1;FALSE
201804061155;214;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061157;6;A7;B8;C2;D77;E359;A7B8C2D77E359;1;FALSE
201804061204;124;A4;B8;C43;D54;E359;A4B8C43D54E359;1;TRUE
201804061205;124;A4;B8;C43;D54;E359;A4B8C43D54E359;0;TRUE
201804061206;124;A4;B8;C43;D54;E359;A4B8C43D54E359;0;TRUE
201804061208;37;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061210;81;A4;B8;C2;D19;E359;A4B8C2D19E359;1;TRUE
201804061211;81;A4;B8;C2;D19;E359;A4B8C2D19E359;0;TRUE
201804061213;1;A5;B8;C2;D54;E359;A5B8C2D54E359;1;FALSE
201804061235;303;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201804061238;303;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201804061243;3;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061243;57;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061244;57;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804061249;131;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061249;137;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061250;131;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061250;137;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061257;103;A4;B8;C50;D31;E359;A4B8C50D31E359;1;TRUE
201804061258;103;A4;B8;C50;D31;E359;A4B8C50D31E359;0;TRUE
201804061304;146;A5;B8;C2;D54;E359;A5B8C2D54E359;1;TRUE
201804061305;146;A5;B8;C2;D54;E359;A5B8C2D54E359;0;TRUE
201804061306;146;A5;B8;C2;D54;E359;A5B8C2D54E359;0;TRUE
201804061307;68;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804061309;68;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061311;119;A5;B8;C2;D77;E359;A5B8C2D77E359;1;TRUE
201804061313;119;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804061313;119;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804061314;4;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061314;119;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061318;69;A4;B8;C2;D31;E359;A4B8C2D31E359;1;TRUE
201804061319;69;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804061322;251;A6;B8;C2;D73;E359;A6B8C2D73E359;1;FALSE
201804061323;251;A6;B8;C2;D73;E359;A6B8C2D73E359;0;FALSE
201804061324;251;A6;B8;C2;D73;E359;A6B8C2D73E359;0;FALSE
201804061326;251;A6;B8;C2;D73;E359;A6B8C2D73E359;0;FALSE
201804061333;108;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061334;108;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804061335;108;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804061345;3;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061350;28;A4;B8;C43;D17;E359;A4B8C43D17E359;1;FALSE
201804061351;1;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201804061359;213;A4;B8;C43;D77;E359;A4B8C43D77E359;1;FALSE
201804061401;181;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804061401;213;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201804061402;181;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804061402;213;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201804061406;1;A7;B8;C2;D13;E359;A7B8C2D13E359;1;FALSE
201804061432;159;A4;B8;C43;D54;E359;A4B8C43D54E359;0;TRUE
201804061434;159;A4;B8;C43;D54;E359;A4B8C43D54E359;0;TRUE
201804061454;13;A6;B8;C2;D77;E359;A6B8C2D77E359;0;FALSE
201804061456;1;A4;B8;C2;D13;E359;A4B8C2D13E359;1;FALSE
201804061457;39;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061458;39;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804061509;892;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804061510;892;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061511;892;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061512;892;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061515;892;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061517;892;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061522;3;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061522;892;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061523;541;A4;B8;C2;D31;E359;A4B8C2D31E359;1;TRUE
201804061524;892;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061524;541;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804061526;170;A6;B8;C2;D77;E359;A6B8C2D77E359;1;FALSE
201804061528;170;A6;B8;C2;D77;E359;A6B8C2D77E359;0;FALSE
201804061528;541;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804061529;170;A6;B8;C2;D77;E359;A6B8C2D77E359;0;FALSE
201804061532;541;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804061535;154;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804061537;154;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804061538;62;A4;B8;C43;D77;E359;A4B8C43D77E359;0;FALSE
201804061551;214;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201804061553;214;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804061643;1;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804061647;1;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201804061653;1;A6;B8;C2;D31;E359;A6B8C2D31E359;1;FALSE
201804061654;134;A6;B8;C43;D31;E359;A6B8C43D31E359;1;FALSE
201804061715;864;A6;B8;C2;D77;E359;A6B8C2D77E359;1;TRUE
201804061716;864;A6;B8;C2;D77;E359;A6B8C2D77E359;0;TRUE
201804061718;864;A6;B8;C2;D77;E359;A6B8C2D77E359;0;TRUE
201804061719;864;A6;B8;C2;D77;E359;A6B8C2D77E359;0;TRUE
201804061723;306;A5;B8;C2;D77;E359;A5B8C2D77E359;1;FALSE
201804061725;864;A6;B8;C2;D77;E359;A6B8C2D77E359;0;TRUE
201804061726;47;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804061727;47;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061728;148;A7;B8;C43;D54;E359;A7B8C43D54E359;1;FALSE
201804061728;864;A6;B8;C2;D77;E359;A6B8C2D77E359;0;TRUE
201804061729;864;A6;B8;C2;D77;E359;A6B8C2D77E359;0;TRUE
201804061730;148;A7;B8;C43;D54;E359;A7B8C43D54E359;0;FALSE
201804061731;148;A7;B8;C43;D54;E359;A7B8C43D54E359;0;FALSE
201804061739;165;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061740;165;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061743;188;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804061745;188;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804061747;268;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201804061749;268;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061750;268;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061751;1;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201804061751;268;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061752;268;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061808;415;A4;B8;C2;D77;E359;A4B8C2D77E359;1;TRUE
201804061809;415;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061810;415;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061811;415;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061814;25;A4;B8;C2;D73;E359;A4B8C2D73E359;1;FALSE
201804061815;25;A4;B8;C2;D73;E359;A4B8C2D73E359;0;FALSE
201804061815;415;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804061828;129;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804061829;129;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061830;129;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804061835;49;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804061849;64;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804061922;97;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201804061923;97;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804061939;160;A4;B8;C2;D31;E359;A4B8C2D31E359;1;TRUE
201804061940;160;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804061942;160;A4;B8;C2;D31;E359;A4B8C2D31E359;0;TRUE
201804062006;1;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804062007;1;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804062007;129;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062008;129;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062009;129;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062017;5;A5;B8;C2;D77;E359;A5B8C2D77E359;1;FALSE
201804062124;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804062132;404;A5;B8;C2;D53;E359;A5B8C2D53E359;1;TRUE
201804062135;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062136;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062136;404;A5;B8;C2;D53;E359;A5B8C2D53E359;0;TRUE
201804062138;404;A5;B8;C2;D53;E359;A5B8C2D53E359;0;TRUE
201804062139;404;A5;B8;C2;D53;E359;A5B8C2D53E359;0;TRUE
201804062155;2;A5;B8;C2;D77;E359;A5B8C2D77E359;1;FALSE
201804062155;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062157;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062159;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062201;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062202;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062205;168;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062207;168;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062208;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062209;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062210;2797;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804062250;1;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804062251;2;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804070015;307;A4;B8;C2;D31;E359;A4B8C2D31E359;1;FALSE
201804070016;307;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804070017;307;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804070021;307;A4;B8;C2;D31;E359;A4B8C2D31E359;0;FALSE
201804070126;315;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804070128;315;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804070129;315;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804070130;315;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804070131;315;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804070706;164;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804070707;164;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804070709;164;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804070803;68;A5;B8;C2;D77;E359;A5B8C2D77E359;1;TRUE
201804070804;68;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804070934;268;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804070935;518;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804070940;518;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804070941;118;A4;B8;C2;D77;E359;A4B8C2D77E359;1;FALSE
201804070941;518;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804070943;118;A4;B8;C2;D77;E359;A4B8C2D77E359;0;FALSE
201804070943;518;A4;B8;C2;D77;E359;A4B8C2D77E359;0;TRUE
201804071007;383;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804071009;383;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804071042;365;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804071043;365;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804071044;365;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804071046;17;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804071058;183;A5;B8;C2;D77;E359;A5B8C2D77E359;1;TRUE
201804071059;183;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804071100;183;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804071101;183;A5;B8;C2;D77;E359;A5B8C2D77E359;0;TRUE
201804071140;274;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804071144;274;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804071159;298;A5;B8;C2;D53;E359;A5B8C2D53E359;0;TRUE
201804071201;298;A5;B8;C2;D53;E359;A5B8C2D53E359;0;TRUE
201804071203;298;A5;B8;C2;D53;E359;A5B8C2D53E359;0;TRUE
201804071219;363;A4;B8;C2;D54;E359;A4B8C2D54E359;1;TRUE
201804071220;363;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804071222;363;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804071225;363;A4;B8;C2;D54;E359;A4B8C2D54E359;0;TRUE
201804071240;7;A5;B8;C2;D77;E359;A5B8C2D77E359;1;FALSE
201804071244;29;A4;B8;C2;D54;E359;A4B8C2D54E359;1;FALSE
201804071245;29;A4;B8;C2;D54;E359;A4B8C2D54E359;0;FALSE
201804071255;339;A4;B8;C2;D13;E359;A4B8C2D13E359;0;TRUE
